INSIGHTS	Post Match	1	Croatia have progressed from all three of their appearances in the round of 16 at the World Cup, winning on penalties in each of the last two (also Denmark in 2018).	2	Croatia have won all three of their World Cup penalty shootouts (also vs Denmark and Russia in 2018), while the team going second has won the last seven penalty shootouts at the World Cup.	3	Japan have been eliminated from all four of their round of 16 appearances at the World Cup (D2 L2), while they’ve lost both of their penalty shootouts in the competition (also vs Paraguay in 2010).
INSIGHTS	90'	7 of the last 8 Knockout stage games involving Croatia at major tournaments have gone to extra time, with the exception being the 2018 WC final vs France.
YELLOW CARD	90'	Mateo Kovačić	Croatia · Midfielder #8	Kovacic receives the first yellow card of the game after a poor challenge on Ito.
SUBSTITUTION	87'	IN	Takumi Minamino	Japan · Midfielder #10	OUT	Ritsu Doan	Japan · Striker #8	Minamino replaces Doan as Japan look for a late winner.
SUBSTITUTION	75'	IN	Hiroki Sakai	Japan · Defender #19	OUT	Daichi Kamada	Japan · Striker #15	Sakai comes on for Kamada as Japan's third change of the match.
SUBSTITUTION	68'	IN	Mario Pašalić	Croatia · Midfielder #15	OUT	Andrej Kramarić	Croatia · Striker #9	Pasalic replaces Kramaric as Croatia look to overload Japan in the middle of the pitch.
COMMENTARY	66'	HUGE CHANCE! Kramaric is at the heart of a good passing move from Croatia and he proceeds to send in a good cross to Budimir. The striker heads the ball wide of the target from close range!
SUBSTITUTION	64'	IN	Takuma Asano	Japan · Striker #18	OUT	Daizen Maeda	Japan · Striker #25	Goalscorer Maeda makes way for Asano in attack for Japan.
SUBSTITUTION	64'	IN	Kaoru Mitoma	Japan · Midfielder #9	OUT	Yuto Nagatomo	Japan · Midfielder #5	Mitoma comes on for Nagatomo on the left side of the Japan midfield.
COMMENTARY	63'	SAVE! Modric shoots on the half-volley and connect well with the ball. Gondo dives to his right a makes a good save against the dipping effort.
SUBSTITUTION	62'	IN	Ante Budimir	Croatia · Striker #17	OUT	Bruno Petković	Croatia · Striker #16
INSIGHTS	61'	Ivan Perisic is the first Croatian to score in five different major tournaments (Euros and World Cup)
INSIGHTS	60'	Since his debut for Croatia at a major tournament (Euro's + World Cup) in 2012, only Cristiano Ronaldo (21 - 17 goals, 4 assists) has been involved in more goals among European players than Ivan Perisic (17 - 10 goals, 7 assists).
COMMENTARY	57'	SAVE! Endo shoots from outside of the box and forces Livakovic into a good save!
INSIGHTS	56'	Only Davor Šuker (45) has scored more goals in all competitions for Croatia than Ivan Perišić (33), who pulls level with Mario Mandžukić.
INSIGHTS	56'	Ivan Perisic has been directly involved in 10 goals (6 goals, 4 assists) in the World Cup, only Lionely Messi (12) and Kylian Mbappe (11) has been involved in more since the Croatian's debut in the competition in 2014.
GOOOAAALLL!!!	55'	Japan	1	-	1	Croatia	Ivan Perišić	Croatia · Striker #4	Asst: D. Lovren	GOALLL!! 1-1 CROATIA! PERISIC! Perisic equalises for Croatia with a thumping header! Lovren’s cross into the box is slightly underhit but it favours Perisic, who heads the ball into the bottom right corner with a lot of power. Game on!
INSIGHTS	Half-time	Maya Yoshida (34y 103d) is the oldest player to assist a World Cup goal for Japan.
INSIGHTS	Half-time	Croatia have won one of their four World Cup matches when trailing at half time (L3), beating England 2-1 in the semi-final in 2018.
INSIGHTS	Half-time	Japan have lost four of their last seven World Cup games when scoring the opening goal (W3) including two of the last three.
COMMENTARY	Half-time	Both teams started the game with a lot of energy but as the minutes ticked by, Croatia began to control the game and dictate the pace, which was very slow. Perisic had Croatia's best chance of the half but could not beat Gonda from close range following a mistake from Tomiyasu. Japan found some momentum at the end of the half and made it count after Maeda scored his first goal of the tournament. He reacted quickest to Yoshida's knockdown to give Japan the lead in the 43rd minute.
INSIGHTS	43'	Japan scored with their first shot on target of the match and their first shot on target in the first half of a World Cup match in 2022.
GOOOAAALLL!!!	43'	Japan	1	-	0	Croatia	Daizen Maeda	Japan · Striker #25	Asst: M. Yoshida	GOALLL!! 1-0 JAPAN! MAEDA! Maeda gives Japan the lead just before half-time! Japan take a short corner and Doan sends in a cross. Yoshida wins the initial header and Maeda reacts quickest to the knockdown!
COMMENTARY	40'	CHANCE! Ito leads a Japan counter-attack after a poor free-kick from Modric. They take their time and Kamada finds himself in a great position. He leans back too much when shooting and fires over the bar!
COMMENTARY	13'	CLOSE! Ito is on the right wing and sends in a low cross toward the front post. Maeda slides to try and get on the end of it but the ball is just out of his reach!
COMMENTARY	9'	CHANCE! A mistake from Tomiyasu puts Perisic in on goal. The winger takes his time before shooting but can't beat Gonda with his effort.
INSIGHTS	7'	Daizen Maeda scored just his second goal for Japan in what is his 11th appearance in all competitions.
INSIGHTS	7'	Croatia's Luka Modric is facing Japan in a World Cup match for the first time since making his World Cup debut against them over 6000 days ago (June 2006).
COMMENTARY	3'	CHANCE! Taniguchi has the chance to open the scoring with a header from close range but he cannot hit the target!
INSIGHTS	Pre Match	1	This will be the third World Cup meeting between Japan and Croatia, with Japan winless and goalless in the previous two – a 0-1 defeat in 1998 and a goalless draw in 2006, both in the group stage. Those two matches are Croatia’s only previous World Cup games against an Asian nation.	2	Japan have won both of their 2022 World Cup matches against European nations, 2-1 wins over Spain and Germany in the group stage. They had only won two of their first 10 World Cup matches against European sides before this year (D3 L5).	3	Japan have reached the last 16 of the World Cup for a fourth time, including both of the last two editions. However, they have never progressed from this stage, going out to Turkey in 2002, Paraguay (on penalties) in 2010, and Belgium in 2018. The only Asian nations to reach the World Cup quarter-finals were DPR Korea in 1966 and Korea Republic in 2002.	4	This will be Croatia’s third appearance in the round of 16 at the World Cup, while they progressed from this stage in both previous such instances, beating Romania 1-0 in 1998 and Denmark on penalties in 2018.	5	Croatia have only lost two of their eight knockout stage games at the World Cup (W4 D2), while they also progressed from the two such games that finished as draws on penalties, both in 2018 (v Denmark in the round of 16, Russia in the quarter-final).
COMMENTARY	Pre Match	Moriyasu makes three changes from Japan’s win over Spain as Tomiyasu, Endo, and Doan come in for Tanaka, Kubo, and the suspended Itakura. Dalic makes two changes as Barisic comes into the starting 11 for Sosa, who is out with an illness, and Petkovic replaces Livaja in the Croatia attack.
