INSIGHTS	Post Match	1	Despite their defeat in this game, Poland qualified from the group stage of a World Cup tournament for the first time since 1986. They had failed to do so in each of their previous three appearances at the tournament prior to this year (2002, 2006 and 2018).	2	Argentina have qualified from the group stage at the World Cup for the fifth consecutive tournament (2006, 2010, 2014, 2018 and 2022), while they have now progressed from the first round group stage for the 13th time in their last 14 World Cup appearances.	3	Poland have lost each of their last four World Cup matches against South American sides by an aggregate score of 0-11, with all four of those defeats coming against different teams (Brazil in 1986, Ecuador in 2006, Colombia in 2018 and Argentina in 2022).
SUBSTITUTION	72'	IN	Artur Jędrzejczyk	Poland · Defender #3	OUT	Bartosz Bereszyński	Poland · Defender #18	Poland make a change to stem the bleeding. They need it. Bereszynski goes off. Marcin comes on.
INSIGHTS	67'	Alexis Mac Allister and Julián Álvarez both scored their first goals at the World Cup, with only Brazil (83) and Germany (77) now having more different scorers in the competition than Argentina (62, excluding own goals).
GOOOAAALLL!!!	67'	Poland	0	-	2	Argentina	Julián Álvarez	Argentina · Striker #9	Asst: E. Fernández	GOAL! POLAND 0-2 ARGENTINA! Alvarez doubles Argentina's lead and leaves Poland in deep trouble! The Manchester City man controls Fernandez's pass and holds off his man in the box to send a stunning strike past Szczesny.
SUBSTITUTION	62'	IN	Damian Szymański	Poland · Midfielder #8	OUT	Krystian Bielik	Poland · Midfielder #6	Here's that Poland change. Off goes Bielik. On comes Szymanski in attacking midfield.
COMMENTARY	61'	Argentina's goalscorer Mac Allister latches onto Messi's pass into the box to sidefoot straight at Szczesny. Poland are about to make another change.
SUBSTITUTION	59'	IN	Nicolás Tagliafico	Argentina · Defender #3	OUT	Marcos Acuña	Argentina · Defender #8	Acuna also makes way after an energetic hour on the pitch. Tagliafico takes his place at left-back for Argentina.
SUBSTITUTION	59'	IN	Leandro Paredes	Argentina · Midfielder #5	OUT	Ángel Di María	Argentina · Striker #11	Argentina decide to make some substitutions. Paredes replaces Di Maria first.
COMMENTARY	51'	Chance for Poland! Glik glances a header wide of the left-hand post from the free-kick. Skoras' follow-up shot at goal gets blocked.
YELLOW CARD	49'	Marcos Acuña	Argentina · Defender #8	Acuna's booked for that challenge. Argentina's fans are rocking now, but their team have a free-kick to defend.
INSIGHTS	47'	Julián Álvarez has scored four goals in his five starts for Argentina
INSIGHTS	46'	Alexis Mac Allister's goal was the first Poland have conceded at the 2022 World Cup, with what was the 40th shot they have faced at the tournament (17th on target).
INSIGHTS	46'	Alexis Mac Allister's opener for Argentina was the earliest second half goal scored in a World Cup game since Daniel Agger's own goal (Denmark vs Netherlands) after 45:32 in 2010.
GOOOAAALLL!!!	46'	Poland	0	-	1	Argentina	Alexis Mac Allister	Argentina · Midfielder #20	Asst: N. Molina	GOAL! POLAND 0-1 ARGENTINA! Argentina have the lead they deserve, seconds after the restart! Mac Allister converts Molina's cross, finding the bottom left corner from the centre of the box.
SUBSTITUTION	46'	IN	Jakub Kamiński	Poland · Midfielder #13	OUT	Przemysław Frankowski	Poland · Midfielder #24	Frankowski won't be coming back out for the second half either. Kaminski takes his place on the pitch for Poland.
SUBSTITUTION	46'	IN	Michał Skóraś	Poland · Midfielder #26	OUT	Karol Świderski	Poland · Striker #16	Poland wisely make two half-time changes. The anonymous Swiderski gets the hook first. Skoras replaces him.
COMMENTARY	Half-time	A breathless first half comes to an end. Argentina have been dominant but haven't been able to break the deadlock yet, not helped by Messi's poor penalty which Szczesny easily saved. Poland's goalkeeper has been a busy man. His team-mates have created very little going forward, but they still top Group C for now. More to come!
INSIGHTS	40'	Excluding penalty shootouts, Wojciech Szczesny has become just the third goalkeeper since 1966 to save two penalties at a single World Cup tournament, after Brad Friedel (2002 for USA) and Jan Tomaszewski (1974 for Poland).
INSIGHTS	39'	Lionel Messi has become just the second player to fail to score with two penalties at the World Cup since 1966 (excl. shootouts), along with Ghana's Asamoah Gyan.
MISSED PENALTY	39'	Lionel Messi	Argentina · Striker #10
COMMENTARY	38'	PENALTY FOR ARGENTINA! On second viewing, it looks like Szczesny missed the ball, which went out off Messi's chest after he'd been struck. It's a debatable decision, but Argentina will take it!
PENALTY	38'	Penalty to Argentina! After a VAR review, a penalty is awarded.
COMMENTARY	37'	Hang on! The referee has been asked to go over to the pitchside monitor to look at that incident between Szczesny and Messi again. Szczesny's outstretched glove does make contact with Messi's head but it looks fairly innocuous...
COMMENTARY	36'	Argentina are getting closer! Szczesny pushes Alvarez's left-footed shot away. The Poland goalkeeper gets straight back to his feet to waft away a cross, catching Messi in the process.
INSIGHTS	35'	Argentina had more attempts in the opening 28 minutes of this match against Poland (6) than they had in the entire game last time out against Mexico (5).
COMMENTARY	33'	Di Maria earns Argentina a corner. The Juventus winger's ball in looks like dropping in at the far post, so Szczesny tips it aside for another corner.
INSIGHTS	31'	HT - Since 1966, no side has had more shots on target in the first half of a World Cup game without scoring than Argentina against Poland today (7 shots on target)
COMMENTARY	28'	Argentina get a few more shots off in anger. Szczesny gets down low to keep out Alvarez with his feet. Acuna smashes a left-footed whistler wide of the right-hand post.
INSIGHTS	25'	Having created two chances in the opening 25 minutes of this game, Lionel Messi has now created 60 chances at the World Cup, with only Diego Maradona (67) creating more for Argentina at the tournament since 1966.
COMMENTARY	10'	Chance for Argentina! Messi shoots from the left of the box, forcing Szczesny to make a decent save at his near post. The resulting corner is inconsequential.
INSIGHTS	1'	HT - Argentina had seven shots on target in the first half, the last side to register more attempts on target in the first half of a World Cup game was Argentina themselves vs Hungary in 1982 (11 – a record since 1966)
INSIGHTS	0'	Enzo Fernández (21y 317d) is set to become the youngest player to start a World Cup game for Argentina since Lionel Messi vs Netherlands in 2006 (18y 362d)
INSIGHTS	0'	Lionel Messi is set to make his 22nd World Cup appearance this evening, overtaking Diego Maradona (21) as the outright most capped Argentinian in World Cup history.
INSIGHTS	Pre Match	1	This is the third FIFA World Cup meeting between Poland and Argentina – Poland won 3-2 in 1974, while Argentina won 2-0 en route to winning the trophy for the first time in 1978.	2	This is the first meeting of any kind between Poland and Argentina since a friendly in June 2011, the European side running out 2-1 winners.	3	Having won four of their first seven FIFA World Cup games against South American sides (L3), Poland have lost each of their last three in the competition without scoring a single goal.	4	Argentina have lost their last two FIFA World Cup games against European nations, with these losses coming against Croatia (0-3) and France (3-4) in 2018. They’ve never lost three consecutive World Cup games against European sides before.	5	Poland have kept a clean sheet in each of their last three World Cup games, including both in 2022 despite facing 27 shots (9 on target) at this edition. Never previously have Poland recorded four consecutive World Cup shutouts.
COMMENTARY	Pre Match	There are four changes to Argentina from their 2-0 win over Mexico. The 21-year-old Fernandez becomes the youngest player to start a World Cup game for them since Messi in 2006. Messi makes his 22th World Cup appearance, overtaking Diego Maradona as the most capped Argentinian in World Cup history.
COMMENTARY	Pre Match	Poland make one change to their starting 11 from their win over Saudi Arabia. Swiderski replaces Milik in attacking midfield.
