INSIGHTS	Post Match	1	The third place play-off at the World Cup has been won by a European team in each of the last 11 editions, with Brazil in 1978 being the last non-European side to win this match (2-1 v Italy).	2	Croatia have only lost two of their 14 total matches across the last two World Cup tournaments (W6 D6): versus France in the 2018 final (2-4) and Argentina in this year’s semi-final (0-3).	3	Morocco’s two defeats at the 2022 World Cup came in the matches where they had their two highest possession figures of the tournament (61% v France and 49% v Croatia). Prior to these two matches, Morocco had averaged just 31% possession and gone unbeaten in five games (W3 D2).
GOOOAAALLL!!!	42'	Croatia	2	-	1	Morocco	Mislav Oršić	Croatia · Midfielder #18	Asst: M. Livaja	ORSIC SCORES! And what a goal it is! Majer's heavy touch takes away his chance for a shot, but Croatia keep hold of the ball as Livaja knocks it out to Orsic. On the left of the box, he hits it first time, curling his shot just over Bounou's outstretched hand and in off the inside of the far post. 2-1 Croatia!
COMMENTARY	37'	CLOSE! Instead of taking this corner short, Ziyech whips in another dangerous cross. Boufal rises highest to glance it on at the near post, but nobody is waiting at the back for a tap-in.
INSIGHTS	24'	This is the earliest both sides have scored in a game at this year's World Cup (9th minute).
COMMENTARY	24'	DOUBLE SAVE! Two poor clearances from Morocco means the ball falls to Modric on the edge of the box. He checks back to lose Dari before drilling a low shot that Bounou spills before scrambling to deny Perisic a tap-in.
INSIGHTS	12'	Only Lionel Messi (16) has been involved in more World Cup goals than Ivan Perisic (11) since the start of the 2014 edition.
INSIGHTS	10'	HT - Croatia have won 100% of their World Cup games when they've led at half time (6/6), while Morocco have lost five of their six matches in the competition when they've trailed at the break (D1).
INSIGHTS	9'	There were just 112 seconds between Croatia's opener and Morocco's equaliser scored by Achraf Dari
GOOOAAALLL!!!	9'	Croatia	1	-	1	Morocco	Achraf Dari	Morocco · Defender #20	DARI EQUALISES! Just like that, Morocco are back in this game! Croatia's goalscorer, Gvardiol, gives away the free-kick and it's not a great delivery from Ziyech, but it loops off Majer in the wall and onto the edge of the six-yard box. Dari is alert and he heads it past Livakovic from close range. 1-1!
INSIGHTS	7'	Josko Gvardiol is the youngest player to score for Croatia at the World Cup (20y 328d), with the previous youngest being Ivica Olic from 2002 versus Italy (22y 267d).
GOOOAAALLL!!!	7'	Croatia	1	-	0	Morocco	Joško Gvardiol	Croatia · Defender #20	Asst: I. Perišić	GVARDIOL SCORES! It's a lovely free-kick from Modric as he lifts it into the near post and Perisic peels away from his defender to cushion it into the middle. Gvardiol throws himself forward to head the ball past Bounou as it sneaks into the back of the net. 1-0 Croatia!
INSIGHTS	0'	Morocco have conceded two goals in back-to-back World Cup games having done so in just one of their previous nine matches in the tournament.
INSIGHTS	0'	Luka Modric and Ivan Perisic have started all 17 of Croatia’s games at the World Cup across the last three tournaments (2014, 2018 and 2022). Indeed, ahead of tomorrow’s final, Lionel Messi is the only other player to have made as many starts at the World Cup in this period (17).
INSIGHTS	0'	At 18y & 221d, Morocco's Bilal El Khannouss will become the youngest ever player to make his World Cup debut in the knockout rounds of the competition.
INSIGHTS	Pre Match	1	This is the second meeting between Croatia and Morocco at this World Cup, having played out a 0-0 draw on MD1. Croatia were restricted to five shots, their fewest ever in a World Cup match.	2	Croatia have kept a clean sheet in all three of their previous World Cup matches against African sides, beating Cameroon 4-0 in 2014, Nigeria 2-0 in 2018, and drawing 0-0 with Morocco this year.	3	None of the 19 previous third place play-off matches at the World Cup have gone to penalties, with only one being settled in extra time (France v Belgium in 1986). A European nation has won this match in each of the last 10 editions of the tournament, since Brazil's 2-1 win over Italy in 1978.	4	This is Croatia's second third place play-off match in the World Cup, previously beating Netherlands 2-1 in the 1998 edition.	5	Regardless of the result, Morocco participating in this match is the furthest an African nation has ever reached in World Cup history.
COMMENTARY	Pre Match	Walid Regragui makes just three changes from their semi-final against France, with Attiat-Allah, Sabiri and El Khannouss coming in. Ounahi starts on the bench, where Saiss and Aguerd are also named after passing fitness tests. Cheddira is back among the substitutes after suspension, while Noussair Mazraoui is out through injury.
COMMENTARY	Pre Match	Zlatko Dalic makes five changes to the side that lost to Argentina on Tuesday. Stanisic, Sutalo, Orsic, Majer and Livaja are all brought in, while Gvardiol is fit enough to retain his place. Brozovic, Juranovic, Lovren, Sosa and Pasalic drop to the bench.
