INSIGHTS	Post Match	1	Germany have been eliminated from the group stages at consecutive World Cups (also 2018), after they had progressed from the first round group stage in each of their 16 previous such appearances at the tournament.	2	Germany have failed to keep a clean sheet in their last 12 matches at major tournaments (World Cups + Euros), further extending their longest such streak.	3	Costa Rica have scored more World Cup goals against Germany (4) than they have versus any other side, surpassing the three they’d scored against Uruguay in 2014. At the other end, against no side have they shipped more goals at the World Cup than they have versus Germany (8 – level with Brazil).
COMMENTARY	42'	OVER! Huge chance for Costa Rica to equalise. Rudiger fumbles his pass back to Neuer, allowing Fuller to run one-on-one with the goalkeeper. He smashes his effort down the centre of the goal from close range, with Neuer pushing it over.
COMMENTARY	39'	WIDE! Gnabry misses the target. Using Waston and Borges as sight blockers for Navas, he curls the ball around the right post from inside the box.
INSIGHTS	21'	Serge Gnabry has been directly involved in 29 goals in 39 appearances for Germany in all competitions, scoring his 21st goal tonight (also assisting 8 more).
INSIGHTS	20'	Serge Gnabry’s 21st goal for Germany was his first international goal scored with his head. He is the first German to score a headed goal at the World Cup since Mats Hummels in 2014 vs. France
GOOOAAALLL!!!	10'	Costa Rica	0	-	1	Germany	Serge Gnabry	Germany · Midfielder #10	Asst: D. Raum	GOAAALLLL! GNABRY SCORES! 1-0 GERMANY! This time, Germany score. Musiala runs forward with the ball, sliding it down the left to Raum. Looking for men in the middle, Gnabry latches onto the cross, heading it into the corner past Navas. Gnabry did not celebrate, picking up the ball and running back to his own half. Germany may have to win by two goals to finish in the top two positions of Group E.
COMMENTARY	2'	SAVE! Navas makes the first save of the night. From the left, Musiala cuts inside before unleashing a shot from the edge of the box. Going low, his effort is pushed away for a corner.
INSIGHTS	0'	Jamal Musiala (8) has has more touches in the opposition box so far in this match than Costa Rica have in the entire World Cup (6).
INSIGHTS	0'	Since Serge Gnabry made his Germany debut in November 2016, no player has been involved in more goals for the country in all competitions (29 - 21 goals, 8 assists).
INSIGHTS	0'	Serge Gnabry scored his first World Cup goal (3 apps) and also his first goal at a major tournament for Germany (7th app)
INSIGHTS	0'	Aged 28 y 175 d this is the oldest German Starting XI in the World Cup since their 0-3 Quarter Final defeat to Croatia in 1998 (30 y 170 d).
INSIGHTS	0'	Manuel Neuer is making his 19th appearance at the FIFA World Cup today, becoming the goalkeeper with the outright most appearances in the history of the competition.
INSIGHTS	0'	Leroy Sane gets his 50th cap for Germany in all competitions (35 starts)
INSIGHTS	Pre Match	1	This is the second ever meeting between Germany and Costa Rica, with the Germans winning 4-2 in the opening match of the 2006 FIFA World Cup previously.	2	Germany have won six of their eight FIFA World Cup matches against CONCACAF nations (D1 L1), though their only defeat in this run was in their last such match against Mexico in 2018.	3	Costa Rica have won just one of their last 11 FIFA World Cup games against European nations (D5 L5), recording a 1-0 win over Italy in the 2014 edition. Indeed, six of Costa Rica’s World Cup 2022 squad featured in the win against Italy (Celso Borges, Bryan Ruiz, Joel Campbell, Keylor Navas, Yeltsin Tejeda, Óscar Duarte).	4	Following their 1-0 win against Japan on matchday two, Costa Rica could win consecutive World Cup matches for only the second time (in 2014 vs Uruguay and Italy), while they’ve only recorded consecutive clean sheets in the competition on one previous occasion (in 2014 vs Italy and England).	5	Germany had 35.9% possession against Spain on matchday two, their lowest ever share in a World Cup game since 1966, breaking their previous record (39%), set in 1986 against Morocco. Indeed, Germany have failed to win their first two group stage matches at a single World Cup for the first time in their history.
COMMENTARY	Pre Match	As for Germany, Flick makes one alteration to the team that drew with Spain. Kehrer is replaced by Sane, causing the team to shuffle. With the West Ham defender playing at right-back in the previous match, Kimmich drops from the midfield into the vacant space. Partnering with Goretzka against Spain, Gundogan takes his place, moving into a deeper role after playing as an attacking midfielder. Finally, Musiala moves from the left wing into the centre, behind Muller, with Sane on the left of the German attack.
COMMENTARY	Pre Match	Costa Rica make three changes to the team that beat Japan last time out. Yellow carded in the first two matches; the suspended Francisco Calvo is replaced by Vargas in the defence. In the attack, Aguilera comes in for Torres on the right, with Venegas leading the line instead of Contreras.
