INSIGHTS	Post Match	1	France are the first nation to reach back-to-back World Cup finals since Brazil in 2002, and first European country to do so since Germany in 1990.	2	This defeat ended a six-game unbeaten run at the World Cup for Morocco (W3 D3), and was their first loss at the finals since a 1-0 defeat to Portugal in the group stage in 2018.	3	France have reached the World Cup final for a fourth time, all since 1998 (1998, 2006, 2018, 2022). This is twice as many as any other nation in this period.
INSIGHTS	Half-time	Antoine Griezmann has created 20 chances for France at the 2022 World Cup; just the fourth time on record (since 1966) that a France player has created 20+ in a single World Cup tournament, after Youri Djorkaeff in 1998 (21) and Alain Giresse in 1982 and 1986 (24 in both).
INSIGHTS	Half-time	France have never lost a World Cup match when leading at half-time, winning 25 times and drawing once.
COMMENTARY	Half-time	France are 45 minutes away from reaching successive World Cup finals as Theo Hernandez's strike has handed them a 1-0 lead at the break against Morocco. Hernandez was on the spot at the back post to convert with a fine finish after Kylian Mbappe had two efforts blocked. Morocco did respond as Azz-Eddine Ounahi tested Hugo Lloris, who produced a solid save, while Jawad El Yamiq struck the post with an overhead kick. France, too, had chances to take command with Olivier Giroud missing two good opportunities. It has been a fascinating half and the second period should be a thriller.
INSIGHTS	45'	Three of the four previous sides to go 1-0 up within the opening 5 minutes of a World Cup semi-final went on to lose; the only exception was Brazil against France in 1958.
COMMENTARY	45'	OFF THE POST! El Yamiq almost equalises before the break with a stunner. The defender latches on to a loose ball following a Ziyech corner and connects with an overhead kick. His effort travels towards the bottom-left corner, but it strikes the post and Les Bleus scramble away the loose ball.
COMMENTARY	40'	WIDE! Varane makes a run to the near post to connect with Griezmann's low cross from the right flank, but he steers his effort harmlessly wide.
COMMENTARY	36'	CHANCES! Mbappe is played through on goal by Tchouameni, but his effort is cleared from the six-yard box by Hakimi. Hernandez gathers the loose ball and fires it straight to Giroud, who has space and time, only to place his effort wide of the left post.
YELLOW CARD	27'	Sofiane Boufal	Morocco · Midfielder #17	Hernandez has a worrying moment as Ziyech breaks in behind him. The full-back recovers, but takes a heavy touch back into his own box. It invites a challenge from Boufal, who catches Hernandez late and goes into the book.
SUBSTITUTION	21'	IN	Selim Amallah	Morocco · Midfielder #15	OUT	Romain Saïss	Morocco · Defender #6	Amallah comes onto the field to replace the injured Saiss. Morocco will likely change their shape to four at the back as Amallah slots into the midfield.
COMMENTARY	17'	OFF THE POST! France come inches away from a second goal as Giroud rattles the post. Saiss can barely move to clear a long ball, allowing it to bounce over his head. Giroud bursts away from him and lines up a blast on his left foot that crashes into the left post and goes behind.
COMMENTARY	17'	WIDE! Boufal charges at the France defence on the counter and offloads to Ziyech in space. He looks to shoot on his right foot, but he slips as he pulls the trigger and places his effort wide.
INSIGHTS	11'	Theo Hernández’s opener for France (4:39) is the earliest scored by any side in a World Cup semi-final since 1958, when Vavá scored within two minutes for Brazil against France.
COMMENTARY	10'	SAVE! Ounahi almost responds for Morocco, but Lloris makes a fine save. The midfielder is played into space in the France half and he drives to the edge of the box. He curls a strike towards the bottom-right corner, but Lloris stretches to push the ball away from goal.
INSIGHTS	5'	France haven't lost any of their last 25 World Cup games when opening the scoring (W23 D2) since a 3-2 defeat to Poland in 1982.
GOOOAAALLL!!!	5'	France	1	-	0	Morocco	Theo Hernández	France · Defender #22	GOALLLLLLL!!!!!!!! HERNANDEZ FIRES FRANCE AHEAD!!!! 1-0!!! Les Bleus take the lead as Hernandez holds his composure from close range to beat Bounou. France cut Morocco open down the inside-right channel as Varane releases Griezmann. He offloads back to Mbappe, who sees two strikes blocked. However, the rebound from his second effort falls kindly for Hernandez to score with a fine finish.
INSIGHTS	0'	Hugo Lloris will make his 19th appearance at the World Cup, equalling Manuel Neuer as the goalkeeper with the most games in the history of the competition.
INSIGHTS	Pre Match	1	France have never lost against Morocco, with all five of their previous meetings coming in friendlies (W3 D2). The most recent encounter was a 2-2 draw in Saint-Denis in November 2007.	2	France have alternated between victory and defeat in their six World Cup meetings with African nations, losing 1-0 against Tunisia last time out in this year's group stage. No team has ever lost against two different African sides in the same World Cup before.	3	Morocco are looking to become the first African nation to reach the World Cup final – indeed, this game will be the first ever World Cup semi-final contested by an African side.	4	France are playing in their seventh World Cup semi-final – having been eliminated from each of their first three (1958, 1982, 1986), they've won each of their last three matches at this stage (1998, 2006, 2018).	5	No opposition player has scored against Morocco so far at the 2022 World Cup, with their only goal conceded coming via an own goal against Canada. They've kept four clean sheets so far at this tournament, with the last two sides to record five in a single edition going on to lift the trophy (Spain 2010, Italy 2006).
COMMENTARY	Pre Match	A late change for Morocco before kick-off as Aguerd has been ruled out and is replaced by Dari.
COMMENTARY	Pre Match	Morocco have made two changes to their side from the win over Portugal last time out. Aguerd and Mazraoui both come into the side to replace Attiat-Allah and Amallah after missing the last game due to injury. Amallah drops to the bench for the first time in the knockout stage. Walid Cheddira misses out after being sent off late in the quarter-final victory.
COMMENTARY	Pre Match	France have been forced into two changes from their win over England. Upamecano and Adrien Rabiot have both been struggling with illness. Rabiot misses out completely and is replaced by Fofana in the middle of the park. Konate gets the call to replace Upamecano in the backline, but the latter does have a place on the bench.
