INSIGHTS	Post Match	1	Brazil have finished top of their first round group for the 16th time at the World Cup, four more times than any other side (Germany, 12). They have topped their first round group at 11 consecutive tournaments since 1982. 	2	Despite victory in this match, Cameroon have been eliminated from the group stage in their last six appearances at the World Cup – they last reached the knockout stages in 1990. 	3	Cameroon are the first African team to beat Brazil at the World Cup – African teams had lost all seven previous matches against Brazil, conceding 20 goals. 
COMMENTARY	14'	SAVED!!! Fred floats a cross into the sparsely populated Cameroon box, and Martinelli arrives to head goalwards from the far post. It's a great header, and the effort is heading in, but it's tipped over the bar thanks to a great save from Epassy!
YELLOW CARD	7'	Éder Militão	Brazil · Defender #14	A poor pass forward from Militao is cut out by Anguissa, and Ngamaleu latches onto the ball. He's barrelled over by Militao, and the Brazil defender picks up his side's first booking of the match.
YELLOW CARD	6'	Nouhou Tolo	Cameroon · Defender #25	Antony again looks to race into space down the right, but he's hacked down from behind in a wild challenge by Tolo, who picks up an early yellow card for his troubles.
COMMENTARY	2'	CHANCE!!! Antony beats his man before releasing Rodrygo down the right-hand touchline. He sprints to the byline and cuts the ball back, where Fred arrives late and slides a shot towards goal, but it's blocked and Cameroon clear!
INSIGHTS	0'	Cameroon have been shown three yellow cards, which is already more than they received against both Serbia (2) and Switzerland (1).
INSIGHTS	0'	Cameroon captain Vincent Aboubakar has had the fewest touches of any player in the match so far (7).
INSIGHTS	0'	Brazil made nine changes to their starting XI for this match, their most between games at a single World Cup since 1966 against Portugal.
INSIGHTS	0'	Aged 39 years and 210 days, Dani Alves became Brazil’s oldest player in a World Cup match. Despite fielding Alves in their starting XI, Brazil named their youngest line-up (27 years, 101 days) since the 2002 final against Germany (26 years, 236 days).
INSIGHTS	0'	Brazil's nine changes is their most between games at a single World Cup since 1966 (vs Portugal after Hungary - also 9).
INSIGHTS	Pre Match	1	Brazil have won five of their six meetings with Cameroon in all competitions (L1), most recently a 1-0 friendly win in November 2018. Brazil have won both previous FIFA World Cup games between the sides, 3-0 in 1994 and 4-1 in 2014.	2	Cameroon’s first ever FIFA World Cup game (Peru in 1982) and first ever FIFA World Cup victory (Argentina in 1990) came against South American opponents. Overall they’ve won two, drawn two and lost two of their World Cup games against such sides, with both defeats coming against Brazil.	3	Brazil have won all seven of their FIFA World Cup matches against African sides, scoring 20 goals and conceding just twice.	4	A defeat or draw for Cameroon will see them eliminated from the group stages of the World Cup in their sixth successive appearance at the finals, last reaching the knockout rounds in 1990. They've never won their final group stage game in seven previous appearances at the World Cup (D2 L5).	5	Brazil are yet to face a single shot on target at the 2022 World Cup, the first team to not face a shot on target in their first two games at a tournament since France in 1998. The fewest shots on target faced by a team in a group stage since 1966 is two by Argentina in 1998.
COMMENTARY	Pre Match	Already through to the knockout stages, Tite makes a whopping nine changes to a Brazil side still oozing with quality. An exciting front three of Antony, Gabriel Jesus and Gabriel Martinelli will cause Cameroon plenty of problems, while at the back, 39-year-old captain Dani Alves captains the side from the right, pushing Eder Militao into central defence. He and Fred are the only two to keep their places from the 1-0 win over Switzerland.
COMMENTARY	Pre Match	Cameroon bring in plenty of attacking talent in this final game, with Eric Maxim Choupo-Moting and captain Vincent Aboubakar both starting after their respective quick-fire goals saved the game against Serbia. Bryan Mbeumo will provide plenty of ammunition from the right flank, while Frank Anguissa comes into the base of midfield.
