INSIGHTS	Post Match	1	France are now unbeaten in each of their last eight first round group stage matches at the World Cup (W6 D2), their longest such run since a stretch of eight games between 1982 and 1998 (W6 D2 also).	2	Denmark have lost their first World Cup game since their final fixture at the 2010 tournament against Japan. Indeed, they conceded as many goals tonight (2) as they did in their previous five games in the competition (also 2).	3	France are now just the fifth reigning champions at the World Cup to win their opening two games at the tournament after Italy in 1938, Uruguay in 1954, Brazil in 1998 and Brazil in 2006.
COMMENTARY	73'	GREAT SAVE! Lloris gets down quickly to his left to deny Lindstrom’s first-time shot from the penalty spot!
SUBSTITUTION	73'	IN	Kasper Dolberg	Denmark · Striker #12	OUT	Mikkel Damsgaard	Denmark · Midfielder #14
INSIGHTS	70'	Including penalties, eight of France's last 14 goals conceded at the World Cup have come from set pieces
INSIGHTS	68'	All seven of Denmark's World Cup goals since the start of the 2010 tournament have been scored by different players
GOOOAAALLL!!!	68'	France	1	-	1	Denmark	Andreas Christensen	Denmark · Defender #6	Asst: J. Andersen	DENMARK PULL LEVEL! 1-1! It’s a typically dangerous corner-kick from Eriksen, who puts his delivery right into the path of Andersen. The Crystal Palace centre-back manages to nod it across the face of goal to Christensen, who powers his header past Lloris!
SUBSTITUTION	62'	IN	Marcus Thuram	France · Striker #26	OUT	Olivier Giroud	France · Striker #9	A change immediately after the goal sees Giroud replaced by Borussia Monchengladbach's Thuram.
INSIGHTS	61'	This is the first time France have conceded in three consecutive World Cup games since 1986.
INSIGHTS	61'	Kylian Mbappe is just the second France player to score in three successive World Cup games after Just Fontaine in 1958 (run of six).
GOOOAAALLL!!!	61'	France	1	-	0	Denmark	Kylian Mbappé	France · Midfielder #10	Asst: T. Hernández	FRANCE TAKE THE LEAD! 1-0! Hernandez charges up the pitch on the left side before feeding it to Mbappe, who carries the ball confidently to the edge of the area. The Milan left-back continues his run and provides an option for a one-two pass that allows Mbappe to dispatch a tricky shot that beats Schmeichel!
SUBSTITUTION	46'	IN	Martin Braithwaite	Denmark · Striker #9	OUT	Andreas Cornelius	Denmark · Striker #21	Braithwaite comes on for the booked Cornelius to start the second half.
COMMENTARY	Half-time	An entertaining first half at Stadium 974 comes to a close with France and Denmark locked in a 0-0 draw. Despite near-identical possession statistics, most of the chances came one way as Deschamps’ side fashioned a number of goal-worthy opportunities, with Dembele playing provider for both Mbappe and Giroud; with both of them failing to convert partly thanks to Schmeichel’s great form. Hjulmand’s side looked to control the tempo with short passes through the middle and overlapping wing play, though they’ll need a bit more conviction if they wish to take the three points.
INSIGHTS	45'	HT - Denmark haven't had a shot on target in the first half of a World Cup match for only a second time, also doing so v Scotland in 1986.
YELLOW CARD	43'	Jules Koundé	France · Defender #5	Kounde’s late tackle bundles Nelsson over, catching him on the ankle in the process. It’s a yellow card for the France right-back and the third of the day.
COMMENTARY	41'	WHAT A CHANCE TO BREAK THE DEADLOCK! Dembele again finds himself in acres of space after a Tchouameni leading pass, with the Barcelona winger hitting the byline before cutting a pass back to the penalty spot. Mbappe is on the scene and hits his first-time effort with the freedom of the 18-yard box but he sends it over.
INSIGHTS	40'	Only Tunisia's Youssef Msakni (9) has had more shots at the 2022 World Cup so far than Kylian Mbappe (8), with only one of his attempts landing on target (his goal against Australia)
COMMENTARY	35'	CLOSE! Denmark come forward on their first real counter-attack of the match, with Lindstrom winning the ball back and immediately finding Cornelius. The two work a passing move down the pitch to evade Varane, putting the striker in a spot to trouble Lloris but the striker sends his effort whistling wide!
YELLOW CARD	23'	Andreas Cornelius	Denmark · Striker #21	Cornelius steps in to win the ball from Giroud but misses his attempt, instead catching the ankle of the Milan striker. It’s a yellow card for the Denmark forward - the second for Hjulmand’s side in three minutes.
COMMENTARY	22'	FANTASTIC SAVE! Griezmann fires his free-kick from deep in midfield out to the right for Dembele, who puts the ball on his left foot to hook an inswinging cross. Rabiot meets the accurate delivery with a thumping header but Schmeichel is equal to it, leaping to his right to push it away.
INSIGHTS	21'	HT - France had 13 attempts in the first, the most they've had in the opening 45 minutes of a World Cup game without scoring (since 1966).
INSIGHTS	21'	HT - The three occasions Denmark have had two attempts or fewer in the first half of a World Cup game have all come against France (2002, 2018 & 2022)
INSIGHTS	21'	France have had six headed shots on target so far at the 2022 World Cup, at least four more than any other side.
INSIGHTS	21'	Adrien Rabiot has had more attempts on goal in the opening 21 minutes of this game (2) than he had on MD1 against Australia in total (1).
YELLOW CARD	20'	Andreas Christensen	Denmark · Defender #6	Christensen's positioning gets him in trouble against Mbappe, who storms through to latch onto a pass in Denmark's half. The Barcelona centre-back bundles the forward over unconventionally, earning a yellow card.
COMMENTARY	10'	CHANCE! Hernandez teases a lovely cross to the far post for Rabiot, who rises above his marker to nod the ball down. Giroud is on the spot and attempts to hit his finish on the volley but he swings at air - giving Denmark an opportunity to scramble it away.
INSIGHTS	1'	HT - France's Aurelien Tchouameni was the only player to complete 100% of his passes in the first half (32/32).
INSIGHTS	Pre Match	1	This will be the fourth meeting between France and Denmark at the FIFA World Cup, all in the group stage of the competition. France have gone on to win the tournament on two of the previous occasions they’ve faced Denmark (1998 and 2018), with the other coming as reigning champions in 2002.	2	Denmark have won their last two meetings with France in all competitions, both in the 2022 UEFA Nations League. They've never won three in a row against them before, while no side has ever beaten France three times in the same calendar year.	3	This is the third time Denmark have faced the reigning world champions at the FIFA World Cup – they lost 3-2 to Brazil in the 1998 quarter-final, before beating France 2-0 in the 2002 group stages.	4	France have won each of their last five World Cup games; they have never won six in a row at the finals, with the last nation to do so being Spain in 2010.	5	Each of Denmark's last four World Cup games has been drawn – only Belgium have ever had five consecutive draws at the tournament, doing so between 1998 and 2002.
COMMENTARY	Pre Match	Denmark make four changes to the line-up that earned a 0-0 draw with Tunisia on Tuesday. Nelsson is picked ahead of Kjaer at centre-back, while an unfortunate injury to Thomas Delaney sees Damsgaard get the nod. The final two switches are up front, where Lindstrom and Cornelius take over from Olsen and Dolberg respectively.
COMMENTARY	Pre Match	France make three changes to the XI that started in their 4-1 win over Australia last time out - with all the alterations coming in defence. Pavard is replaced by Kounde at right-back, while Varane is deemed fit enough to start at centre-back ahead of Konate. The final swap is at left-back, where Theo Hernandez takes over for his injured brother Lucas.
