INSIGHTS	Post Match	1	Croatia have reached at least the last four of the World Cup on all three occasions that they have made it out of the group stages (1998, 2018 and 2022).	2	Brazil have been eliminated from four of their last five World Cup quarter-finals. In addition, Brazil have been eliminated from each of their last six World Cup knockout stage games against European nations since a 2-0 victory over Germany in the 2002 final.	3	Neymar's opening goal means that he has equaled Pelé’s record as Brazil’s all-time top scorer (77). Furthermore, Neymar has scored three goals in six World Cup appearances against European nations, with all three coming against Croatia (2 in 2014 and today).
GOOOAAALLL!!!	105+1'	Croatia	0	-	1	Brazil	Neymar	Brazil · Midfielder #10	Asst: Lucas Paquetá	GOALLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLL!!!!! NEYMAR BREAKS THE DEADLOCK!!!!! 1-0 BRAZIL!!!!!!! Neymar draws level with Pele's all-time goalscoring record for Brazil with a brilliant move and finish. He collects on the edge of the box and plays a one-two with Paqueta, who produces a sublime offload back to his team-mate. Neymar fends off a block and rounds Livakovic before smashing his effort into the back of the net.
SUBSTITUTION	105'	IN	Fred	Brazil · Midfielder #8	OUT	Lucas Paquetá	Brazil · Midfielder #7
SUBSTITUTION	105'	IN	Lovro Majer	Croatia · Midfielder #7	OUT	Mateo Kovačić	Croatia · Midfielder #8	Majer is on for Croatia to replace Kovacic.
SUBSTITUTION	105'	IN	Alex Sandro	Brazil · Defender #6	OUT	Éder Militão	Brazil · Defender #14
COMMENTARY	103'	CHANCE! Petkovic does brilliantly on his own in the final third to weave his way past three defenders before teeing up Brozovic on the charge. The midfielder lines up a blast, but he fires over the top.
COMMENTARY	90+4'	SAVE! Antony cuts in from the right flank and lines up a drive at goal on his left foot, but it trickles into the hands of Livakovic.
INSIGHTS	89+1'	Dominic Livakovic has made 9 saves against Brazil today, which is half of his entire total at the 2022 World Cup (18).
COMMENTARY	86'	WIDE! Militao lines up two blasts at goal after being teed up by Antony. His first is blocked back to him before his second is deflected inches wide of the right post.
INSIGHTS	80+4'	This is the eighth time Brazil have been taken to extra-time in a World Cup game; they either progressed from or won (including finals) six of the previous seven, failing only on penalties against France in their 1986 quarter-final.
SUBSTITUTION	84'	IN	Pedro	Brazil · Striker #25	OUT	Richarlison	Brazil · Striker #9	Richarlison has not been at his best today and is replaced by Pedro.
INSIGHTS	78+4'	Five of Croatia's last six World Cup knockout games have gone to extra-time, with the only exception being the 2018 final v France. They progressed from each of those previous four before today.
COMMENTARY	80'	CHANCE! Brazil probe in the final third as Rodrygo steers a cross from Militao into the path of Paqueta, but his left-footed drive is straight at Livakovic.
YELLOW CARD	77'	Marquinhos	Brazil · Defender #4	Marquinhos pulls back Modric on a counter and goes into the book.
COMMENTARY	76'	SAVE! Livakovic is on the spot yet again for Croatia to deny Neymar. Richarlison turns the ball around the corner into the inside-left channel for Neymar. He shoots low and hard on his left foot, but Livakovic spreads himself to make the block with his legs.
INSIGHTS	72'	Dominik Livakovic has made 8 saves in this match, the most ever by a Croatia GK in a single World Cup game.
SUBSTITUTION	72'	IN	Nikola Vlašić	Croatia · Midfielder #13	OUT	Mario Pašalić	Croatia · Striker #15	Pasalic is withdrawn for Croatia and is replaced by Vlasic.
SUBSTITUTION	72'	IN	Bruno Petković	Croatia · Striker #16	OUT	Andrej Kramarić	Croatia · Striker #9	Kramaric is replaced by Petkovic in the final third.
YELLOW CARD	68'	Casemiro	Brazil · Midfielder #5	Casemiro catches Kramaric with a late boot and goes into the book.
COMMENTARY	66'	CHANCE! A loose ball falls perfectly for Paqueta in the Croatia box, but Livakovic is sharp off his line to block the strike from the midfielder behind for a corner.
SUBSTITUTION	64'	IN	Rodrygo	Brazil · Striker #21	OUT	Vini Jr.	Brazil · Midfielder #20	A change in Real Madrid players for Brazil as Vinicius is withdrawn after a quiet performance and is replaced by Rodrygo.
SUBSTITUTION	56'	IN	Antony	Brazil · Striker #19	OUT	Raphinha	Brazil · Midfielder #11	Raphinha is withdrawn by Tite and is replaced by Antony down the right flank.
COMMENTARY	55'	SAVE! Livakovic denies Neymar with a strong boot. Richarlison sends Neymar down the inside-left channel and he fires towards the bottom-left corner, but Livakovic produces a solid stop to deny the forward.
COMMENTARY	47'	SAVE! Livakovic makes a great reaction stop to prevent Gvardiol from scoring an own goal. Militao raids down the right flank and fires a low cross towards the near post. Gvardiol has to act in the middle to prevent Richarlison from latching on to the ball, but he steers it towards his own goal. The defender is bailed out by a sharp reaction save.
INSIGHTS	Half-time	Brazil have now won more fouls than any nation at this year's World Cup (60), including eight in the first half against Croatia.
INSIGHTS	Half-time	Brazil have failed to score in the first half of six of their last seven World Cup games, including four of five in 2022 - in the other, against Korea Republic in this year's round of 16, they were 4-0 ahead at half-time.
COMMENTARY	Half-time	It is goalless at the break in the World Cup quarter-final clash between Croatia and Brazil. Neither side has threatened to break the deadlock outside of a couple of half-chances for Brazil through Vinicius Junior and Neymar. Croatia have been resilient at the back and have prevented the Selecao from finding their rhythm. Zlatko Dalic will be pretty pleased with his team's effort in the first half.
COMMENTARY	42'	SAVE! Neymar goes for goal from the resulting free-kick, but his effort takes a slight deflection off the wall and travels into the hands of Livakovic.
YELLOW CARD	31'	Marcelo Brozović	Croatia · Midfielder #11	Brozovic brings down Neymar with a late challenge and goes into the book.
YELLOW CARD	25'	Danilo	Brazil · Defender #2	Danilo battles with Juranovic down the Croatia right flank. He comes across with a raised boot and catches the Croatia right-back on the head. He goes into the book and is fortunate he got a touch on the ball.
COMMENTARY	21'	SAVE! Brazil keep the pressure on and Neymar cuts inside from the left flank to shoot on his right foot. But, his effort is tame and straight at Livakovic.
COMMENTARY	13'	CHANCE! Juranovic drives at the Brazil defence and offloads to Pasalic down the right flank. He whips a perfect ball into the six-yard box where Perisic attempts to guide the ball home, but he miscues his effort wide of the left post amid presure from Militao.
INSIGHTS	0'	In Brazil's Thiago Silva (38) and Croatia's Luka Modric (37), this is the first knockout stage game at the World Cup to see both starting XIs contain a player aged 37+ since the 1958 semi-final between Germany (Fritz Walter, 37) and Sweden (Gunnar Gren, 37).
INSIGHTS	0'	Luka Modric is making his 30th major tournament appearance (17 World Cup, 13 EUROs), the first player to hit that total for Croatia.
INSIGHTS	Pre Match	1	Brazil have never lost in four previous meetings with Croatia in all competitions (W3 D1), with this their first meeting since a 2-0 friendly win in June 2018.	2	Croatia have lost four of their five World Cup games against South American sides, with the exception being a 3-0 win over Argentina in 2018. Two of those four defeats have been against Brazil – 1-0 in 2006 and 3-1 in 2014 (both group stages).	3	Since beating Germany 2-0 in the final in 2002, Brazil have lost each of their last five World Cup knockout stage games against European nations, including three quarter-final ties in that run (France in 2006, Netherlands in 2010 and Belgium in 2018).	4	In a run going back to EURO 2008, seven of Croatia's last eight knockout stage games at major tournaments (World Cup and Euro) have gone to extra time, with the exception being the 2018 World Cup final. They've progressed from all four such games at the World Cup, three via penalty shootout.	5	Brazil are looking to reach the World Cup semi-final for the ninth time, with only Germany (12) doing so more often. Meanwhile, Croatia have reached at least the last four of the competition on both previous occasions they've made it out of the group stages (1998 and 2018).
COMMENTARY	Pre Match	Tite names an unchanged team from the side that hammered South Korea 4-1 in the last round. Richarlison continues to lead the line supported by Neymar, Vinicius and Raphinha. Militao and Danilo continue in the full-back positions. Paqueta and Casemiro sit in front of the back four, with Thiago Silva and Marquinhos anchoring the defence.
COMMENTARY	Pre Match	Croatia have made two changes to their side that started the round of-16 clash against Japan. Sosa returns to left-back after recovering from an illness and replaces Barisic, who drops to the bench. Pasalic comes into the line-up as he replaces Petkovic in the final third.
